Severity,Start_Lat,Start_Lng,Start_Time,Hour,DayOfWeek,Month,Weather_Group,City,Temperature(F),Visibility(mi),Humidity(%),Wind_Speed(mph)
3,29.78372,-95.46021,2018-03-14 03:51:23,3,Wednesday,3,Clear,Houston,53.6,10.0,51.0,5.8
2,29.691797,-95.325578,2021-03-16 09:56:30,9,Tuesday,3,Cloudy,Houston,70.0,6.0,93.0,3.0
2,29.765059,-95.365026,2022-03-12 15:18:30,15,Saturday,3,Clear,Houston,57.0,10.0,20.0,7.0
2,29.81785,-95.37722,2018-09-18 17:55:56,17,Tuesday,9,Cloudy,Houston,96.8,9.0,41.0,
2,30.456305,-97.664421,2018-02-26 09:55:39,9,Monday,2,Cloudy,Pflugerville,50.0,5.0,100.0,8.1
2,30.219812,-97.83651,2020-01-14 08:08:09,8,Tuesday,1,Fog,Austin,61.0,0.25,93.0,0.0
2,30.336395,-97.755516,2021-06-22 17:12:01,17,Tuesday,6,Clear,Austin,88.0,10.0,57.0,5.0
2,30.29174208626608,-97.74985670996784,2021-04-25 06:51:00,6,Sunday,4,Clear,Austin,56.0,10.0,87.0,0.0
2,31.882828000000003,-106.441154,2018-02-07 09:41:05,9,Wednesday,2,Clear,El Paso,58.6,9.0,25.0,11.5
3,32.703709,-96.569069,2022-09-02 18:56:17,18,Friday,9,Clear,Mesquite,81.0,10.0,84.0,8.0
2,29.57369000000001,-98.378227,2021-04-19 07:13:22,7,Monday,4,Cloudy,San Antonio,56.0,10.0,57.0,5.0
2,32.27282166465629,-96.51250004722353,2022-03-24 13:26:00,13,Thursday,3,Clear,Ennis,61.0,10.0,34.0,13.0
3,29.778099,-95.285484,2020-06-08 10:20:40,10,Monday,6,Cloudy,Houston,88.0,10.0,59.0,14.0
2,30.174423,-97.887749,2016-08-11 10:15:16,10,Thursday,8,Cloudy,Austin,84.0,10.0,74.0,6.9
3,32.870020000000004,-96.67203,2017-11-17 15:15:11,15,Friday,11,Cloudy,Dallas,81.0,10.0,56.0,15.0
2,29.840422,-95.342834,2017-01-18 20:13:25,20,Wednesday,1,Cloudy,Houston,60.1,1.0,93.0,6.9
2,32.855151,-96.751526,2021-12-20 14:27:00,14,Monday,12,Cloudy,Dallas,52.0,10.0,59.0,7.0
2,29.676926,-95.336517,2019-10-17 12:56:36,12,Thursday,10,Cloudy,Houston,64.0,10.0,60.0,8.0
2,29.39606,-98.49404,2018-03-20 00:16:09,0,Tuesday,3,Clear,San Antonio,66.0,10.0,30.0,10.4
2,29.774348,-95.302214,2021-07-08 07:43:00,7,Thursday,7,Rain,Houston,78.0,9.0,84.0,5.0
2,30.270262956474923,-97.7545344824898,2021-03-17 07:36:00,7,Wednesday,3,Cloudy,Austin,61.0,8.0,64.0,8.0
2,30.09300112709955,-97.67960429145012,2021-11-20 19:05:00,19,Saturday,11,Clear,Buda,62.0,10.0,90.0,6.0
2,29.68947,-95.553886,2021-11-29 07:00:08,7,Monday,11,Fog,Houston,48.0,10.0,89.0,3.0
2,29.817989,-95.365479,2020-04-14 08:11:37,8,Tuesday,4,Cloudy,Houston,52.0,10.0,71.0,12.0
2,30.332746000000004,-97.924167,2022-11-19 22:09:00,22,Saturday,11,Cloudy,Austin,40.0,10.0,86.0,0.0
3,32.864715999999994,-96.543823,2016-07-30 07:27:04,7,Saturday,7,Clear,Garland,78.8,10.0,83.0,
2,33.610939,-101.900703,2021-01-10 20:15:22,20,Sunday,1,Cloudy,Lubbock,23.0,8.0,92.0,10.0
2,30.144681,-97.815506,2021-09-26 04:37:00,4,Sunday,9,Clear,Austin,55.0,10.0,93.0,0.0
3,30.444418,-97.667648,2018-04-23 10:06:10,10,Monday,4,Clear,Pflugerville,68.0,10.0,46.0,12.7
2,29.823689,-95.473434,2017-04-20 18:00:55,18,Thursday,4,Cloudy,Houston,84.2,10.0,51.0,13.8
3,32.926289000000004,-96.820709,2016-11-28 09:52:38,9,Monday,11,Cloudy,Dallas,60.8,13.0,82.0,4.6
2,31.793447,-106.367312,2022-05-04 09:23:00,9,Wednesday,5,Cloudy,El Paso,76.0,10.0,15.0,13.0
2,31.43447,-97.402053,2022-12-10 02:54:36,2,Saturday,12,Clear,Mc Gregor,69.0,10.0,90.0,10.0
2,29.878761,-95.549606,2017-09-20 10:15:05,10,Wednesday,9,Cloudy,Houston,86.0,10.0,72.0,8.1
2,32.745037,-96.727097,2017-03-24 13:05:14,13,Friday,3,Rain,Dallas,55.4,4.0,88.0,
3,31.295134,-97.252502,2018-10-19 16:20:11,16,Friday,10,Cloudy,Eddy,59.0,1.0,100.0,
2,29.746572,-95.322249,2020-11-07 20:26:41,20,Saturday,11,Clear,Houston,69.0,10.0,78.0,5.0
2,33.222905,-97.171538,2021-11-10 22:31:00,22,Wednesday,11,Clear,Denton,62.0,10.0,80.0,12.0
3,32.908188,-96.730438,2021-01-12 08:45:23,8,Tuesday,1,Clear,Dallas,36.0,13.0,81.0,0.0
2,30.344301,-97.580338,2016-06-28 23:08:10,23,Tuesday,6,Other,Manor,73.4,10.0,100.0,
2,30.309040000000003,-97.757652,2019-07-09 16:57:54,16,Tuesday,7,Clear,Austin,95.0,10.0,47.0,7.0
2,29.737077000000006,-95.540157,2021-02-16 06:57:30,6,Tuesday,2,Clear,Houston,15.0,10.0,64.0,
2,29.702386,-95.316007,2021-06-03 16:52:48,16,Thursday,6,Cloudy,Houston,76.0,9.0,82.0,10.0
2,29.699919,-95.586752,2021-08-20 12:55:05,12,Friday,8,Cloudy,Houston,93.0,10.0,52.0,12.0
2,32.742336,-96.818186,2020-11-29 05:53:33,5,Sunday,11,Cloudy,Dallas,47.0,10.0,90.0,8.0
2,29.713938,-95.541527,2016-11-07 09:13:36,9,Monday,11,Cloudy,Houston,69.8,10.0,83.0,9.2
3,32.7939,-96.709419,2018-06-25 18:43:06,18,Monday,6,Cloudy,Dallas,93.9,10.0,44.0,13.8
3,32.77705,-96.812714,2020-11-30 06:48:02,6,Monday,11,Clear,Dallas,35.0,10.0,54.0,14.0
3,32.483906,-95.524536,2022-02-02 04:06:28,4,Wednesday,2,Fog,Lindale,57.0,2.0,96.0,5.0
2,32.663940000000004,-96.90086,2017-06-20 06:55:51,6,Tuesday,6,Clear,Duncanville,75.9,7.0,91.0,4.6
2,32.877724,-96.991493,2021-08-05 11:38:11,11,Thursday,8,Cloudy,Irving,86.0,8.0,55.0,8.0
3,29.439264,-98.449249,2020-11-24 06:06:12,6,Tuesday,11,Rain,San Antonio,66.0,10.0,90.0,9.0
2,29.644184000000006,-95.157816,2022-04-06 16:04:31,16,Wednesday,4,Clear,Pasadena,81.0,10.0,42.0,20.0
2,30.385183,-97.766541,2018-05-03 09:29:37,9,Thursday,5,Cloudy,Austin,77.0,10.0,76.0,9.2
2,32.932732,-96.901626,2022-08-04 05:34:30,5,Thursday,8,Clear,Dallas,82.0,10.0,62.0,10.0
2,32.895115000000004,-96.856148,2020-03-09 06:37:52,6,Monday,3,Rain,Dallas,62.0,2.0,84.0,8.0
2,29.335751,-98.567963,2018-12-27 11:40:32,11,Thursday,12,Clear,San Antonio,67.6,10.0,34.0,16.1
2,29.807102,-95.524452,2018-08-27 10:32:38,10,Monday,8,Cloudy,Houston,87.8,10.0,58.0,
2,30.4151,-97.688339,2019-02-05 07:20:43,7,Tuesday,2,Cloudy,Austin,68.0,4.0,90.0,5.8
3,32.654270000000004,-96.877983,2021-10-08 14:27:38,14,Friday,10,Clear,Dallas,90.0,10.0,35.0,12.0
2,29.940561,-95.413773,2018-05-15 18:19:16,18,Tuesday,5,Cloudy,Houston,91.9,10.0,41.0,6.9
2,29.702097,-95.300552,2018-09-04 08:52:46,8,Tuesday,9,Rain,Houston,78.1,10.0,100.0,3.5
2,31.81184600000001,-106.44297,2018-06-13 10:58:37,10,Wednesday,6,Cloudy,El Paso,93.9,10.0,24.0,15.0
2,29.82266,-95.563805,2019-04-19 16:52:58,16,Friday,4,Clear,Houston,73.0,10.0,25.0,18.0
2,32.710459,-96.620681,2021-10-19 17:29:49,17,Tuesday,10,Clear,Balch Springs,77.0,10.0,44.0,12.0
3,32.85593,-96.648865,2016-09-08 20:37:20,20,Thursday,9,Clear,Dallas,88.0,10.0,53.0,13.8
3,32.932213,-97.315681,2018-12-06 16:14:53,16,Thursday,12,Rain,Fort Worth,51.1,3.0,89.0,
2,29.625993,-95.348173,2021-09-11 21:02:12,21,Saturday,9,Clear,Houston,82.0,10.0,58.0,8.0
2,29.874149,-95.555573,2017-01-09 20:14:00,20,Monday,1,Clear,Houston,63.0,10.0,78.0,5.8
2,32.332415000000005,-95.28086,2022-12-18 09:48:16,9,Sunday,12,Clear,Tyler,49.0,10.0,39.0,7.0
2,29.600239,-95.317863,2017-06-01 17:26:16,17,Thursday,6,Cloudy,Houston,82.4,10.0,70.0,8.1
2,32.880999,-96.896289,2021-01-14 06:59:39,6,Thursday,1,Cloudy,Dallas,45.0,10.0,63.0,5.0
2,30.149832,-97.696877,2018-10-23 15:35:34,15,Tuesday,10,Cloudy,Austin,66.9,10.0,45.0,12.7
2,29.92037,-95.61954,2017-01-17 08:34:23,8,Tuesday,1,Rain,Houston,57.9,8.0,97.0,8.1
2,29.672384,-95.381882,2017-09-11 17:37:16,17,Monday,9,Other,Houston,,,,
2,29.82832100000001,-95.376213,2016-07-19 11:33:04,11,Tuesday,7,Cloudy,Houston,77.0,0.5,89.0,13.8
2,29.891064,-95.318146,2022-12-05 08:58:00,8,Monday,12,Cloudy,Houston,70.0,7.0,97.0,6.0
3,30.57111,-97.69264,2016-07-14 07:26:57,7,Thursday,7,Other,Round Rock,77.0,8.0,94.0,5.8
2,30.003682,-95.268598,2022-09-09 12:45:21,12,Friday,9,Cloudy,Humble,90.0,10.0,46.0,3.0
1,30.131121000000004,-95.244499,2022-07-28 06:08:16,6,Thursday,7,Clear,Porter,80.0,10.0,85.0,5.0
2,30.308386,-97.717354,2017-01-23 18:58:09,18,Monday,1,Clear,Austin,64.9,10.0,34.0,3.5
2,29.715454,-95.604706,2017-02-14 10:11:09,10,Tuesday,2,Storm,Houston,55.9,7.0,97.0,12.7
2,29.755640000000003,-95.55819,2016-12-23 15:54:13,15,Friday,12,Cloudy,Houston,77.0,10.0,69.0,11.5
2,32.720888,-96.868863,2022-06-13 17:09:29,17,Monday,6,Clear,Dallas,97.0,10.0,29.0,17.0
3,30.558165,-97.692436,2018-10-02 20:23:19,20,Tuesday,10,Cloudy,Round Rock,78.8,10.0,100.0,5.8
2,29.740669,-95.383858,2019-02-26 07:22:06,7,Tuesday,2,Fog,Houston,55.4,0.2,100.0,8.1
2,30.187443,-97.558453,2021-09-16 20:47:00,20,Thursday,9,Clear,Del Valle,81.0,10.0,60.0,7.0
2,32.909224,-96.746361,2021-02-18 23:06:42,23,Thursday,2,Clear,Dallas,25.0,10.0,69.0,12.0
2,31.76758,-106.437134,2017-11-30 09:14:06,9,Thursday,11,Cloudy,El Paso,55.0,10.0,37.0,9.2
2,32.756988,-96.778917,2022-09-17 18:28:43,18,Saturday,9,Clear,Dallas,90.0,10.0,52.0,15.0
2,30.40291,-97.957474,2018-03-06 19:17:29,19,Tuesday,3,Clear,Leander,60.1,10.0,26.0,6.9
2,30.067249,-95.188271,2019-03-05 07:56:37,7,Tuesday,3,Cloudy,Kingwood,32.0,10.0,54.0,11.5
2,29.841141,-95.377602,2022-02-01 08:24:56,8,Tuesday,2,Rain,Houston,60.0,3.0,96.0,10.0
2,29.82733,-95.46209,2022-04-04 04:51:26,4,Monday,4,Cloudy,Houston,68.0,10.0,87.0,6.0
2,31.777701,-106.422144,2021-07-27 12:22:56,12,Tuesday,7,Clear,El Paso,88.0,10.0,35.0,6.0
3,30.33284,-97.70395,2018-12-03 16:19:34,16,Monday,12,Cloudy,Austin,60.1,10.0,38.0,5.8
2,31.723566,-106.350868,2019-08-19 10:39:31,10,Monday,8,Cloudy,El Paso,91.0,10.0,21.0,0.0
3,32.733376,-97.363663,2022-05-14 07:06:39,7,Saturday,5,Clear,Fort Worth,70.0,10.0,78.0,5.0
2,29.69789500000001,-95.336761,2020-02-18 07:57:41,7,Tuesday,2,Cloudy,Houston,71.0,3.0,90.0,7.0
2,29.705172,-95.521294,2018-10-02 04:21:12,4,Tuesday,10,Clear,Houston,73.4,10.0,94.0,
3,29.729658,-95.43676,2020-09-14 11:37:59,11,Monday,9,Cloudy,Houston,88.0,10.0,63.0,13.0
3,32.94703,-96.90598,2016-08-05 17:02:46,17,Friday,8,Cloudy,Carrollton,98.6,13.0,30.0,9.2
2,31.749645,-106.48761,2022-06-16 00:07:00,0,Thursday,6,Clear,El Paso,87.0,10.0,21.0,8.0
2,31.78871,-106.259666,2019-10-11 10:10:58,10,Friday,10,Clear,El Paso,50.0,10.0,40.0,17.0
2,29.929913,-95.544098,2016-08-08 19:51:36,19,Monday,8,Clear,Houston,91.9,10.0,48.0,9.2
2,30.2269,-97.769241,2019-05-08 18:20:57,18,Wednesday,5,Cloudy,Austin,76.0,10.0,71.0,3.0
2,29.840944,-95.47319,2017-04-24 06:52:29,6,Monday,4,Clear,Houston,57.2,10.0,67.0,
3,32.647675,-96.864227,2019-11-22 04:53:33,4,Friday,11,Rain,Dallas,50.0,6.0,89.0,14.0
2,31.772104,-106.339722,2018-08-07 14:27:25,14,Tuesday,8,Cloudy,El Paso,97.0,10.0,16.0,9.2
2,32.752636670910114,-96.61588311149303,2022-01-31 03:39:00,3,Monday,1,Clear,Mesquite,46.0,10.0,59.0,6.0
3,29.875696,-95.411522,2020-08-19 17:18:56,17,Wednesday,8,Clear,Houston,95.0,10.0,36.0,6.0
2,32.923012,-97.078568,2017-10-16 06:46:29,6,Monday,10,Cloudy,Grapevine,50.0,10.0,80.0,10.4
3,29.87547,-95.3272,2018-12-07 16:04:06,16,Friday,12,Rain,Houston,68.0,3.0,100.0,6.9
2,29.590614,-98.598839,2021-01-16 11:46:04,11,Saturday,1,Clear,San Antonio,59.0,10.0,21.0,6.0
2,29.39352393136313,-98.65989804220835,2021-07-01 04:18:58,4,Thursday,7,Clear,San Antonio,74.0,10.0,95.0,0.0
3,32.651402000000004,-96.709923,2022-04-15 19:38:03,19,Friday,4,Clear,Hutchins,76.0,10.0,72.0,12.0
2,31.79594,-106.34851100000002,2019-10-18 14:37:48,14,Friday,10,Cloudy,El Paso,77.0,10.0,32.0,14.0
2,32.670845,-96.970062,2019-04-25 07:58:35,7,Thursday,4,Clear,Dallas,59.0,6.0,93.0,5.0
2,30.216108,-95.380249,2017-10-31 06:54:16,6,Tuesday,10,Cloudy,Conroe,57.9,10.0,100.0,3.5
2,32.877986,-97.073581,2022-08-31 06:26:00,6,Wednesday,8,Cloudy,Euless,75.0,10.0,87.0,5.0
3,33.01726,-96.70883,2016-07-12 15:55:08,15,Tuesday,7,Cloudy,Plano,95.0,13.0,44.0,18.4
3,29.915106,-95.412552,2021-11-18 06:52:07,6,Thursday,11,Cloudy,Houston,62.0,10.0,70.0,14.0
2,32.92484,-97.08833,2019-10-02 15:38:44,15,Wednesday,10,Clear,Grapevine,94.0,10.0,35.0,20.0
2,29.60262,-98.53322,2016-08-29 20:42:05,20,Monday,8,Cloudy,San Antonio,75.9,10.0,87.0,6.9
2,30.253813,-97.604546,2018-09-26 06:46:09,6,Wednesday,9,Cloudy,Austin,73.9,7.0,97.0,
2,32.986958,-96.85482,2019-03-25 10:18:38,10,Monday,3,Clear,Carrollton,60.8,10.0,59.0,11.5
2,29.80975,-95.524475,2020-04-03 18:01:24,18,Friday,4,Cloudy,Houston,76.0,10.0,71.0,13.0
2,29.75006500000001,-95.492477,2020-10-19 11:24:53,11,Monday,10,Cloudy,Houston,84.0,10.0,69.0,13.0
2,32.875984,-96.684316,2020-09-12 18:53:04,18,Saturday,9,Cloudy,Dallas,85.0,10.0,57.0,6.0
3,32.924252,-96.763,2019-03-18 08:49:18,8,Monday,3,Clear,Dallas,51.8,10.0,50.0,3.5
2,30.46084,-97.819939,2019-05-13 11:57:29,11,Monday,5,Clear,Austin,77.0,10.0,52.0,3.0
2,29.43162,-98.562439,2020-04-17 12:22:42,12,Friday,4,Cloudy,San Antonio,73.0,10.0,69.0,8.0
2,30.200726,-97.768257,2017-05-03 08:02:14,8,Wednesday,5,Cloudy,Austin,73.9,5.0,91.0,4.6
3,32.826519,-96.872337,2021-07-08 22:59:21,22,Thursday,7,Clear,Dallas,82.0,10.0,67.0,14.0
2,30.337084,-97.695297,2017-09-21 12:44:53,12,Thursday,9,Cloudy,Austin,91.9,10.0,52.0,6.9
2,32.824402,-96.752869,2020-01-15 11:39:54,11,Wednesday,1,Cloudy,Dallas,75.0,10.0,76.0,15.0
2,30.227968,-97.94207,2017-03-20 11:01:14,11,Monday,3,Cloudy,Austin,73.0,10.0,66.0,5.8
2,32.697971,-96.840813,2021-11-29 13:07:02,13,Monday,11,Clear,Dallas,68.0,10.0,32.0,10.0
3,29.652222,-95.251213,2021-10-11 06:17:22,6,Monday,10,Other,Houston,71.0,8.0,87.0,7.0
2,32.76672,-96.804138,2019-05-15 08:45:20,8,Wednesday,5,Clear,Dallas,74.0,10.0,71.0,7.0
2,32.7672,-96.776878,2023-03-27 06:39:00,6,Monday,3,Clear,Dallas,49.0,10.0,59.0,5.0
2,30.348402,-97.749787,2018-11-15 16:10:25,16,Thursday,11,Clear,Austin,62.1,10.0,34.0,5.8
2,29.667317,-95.301345,2022-07-29 21:16:09,21,Friday,7,Clear,Houston,86.0,10.0,67.0,12.0
2,30.36302,-97.818298,2016-11-03 19:01:01,19,Thursday,11,Clear,Austin,69.1,10.0,93.0,
4,32.682941,-97.399719,2020-12-01 11:56:51,11,Tuesday,12,Clear,Fort Worth,54.0,10.0,28.0,16.0
3,32.930440000000004,-96.75804,2018-01-03 09:43:52,9,Wednesday,1,Clear,Dallas,26.6,13.0,59.0,5.8
2,29.79088,-95.544647,2019-10-15 22:18:36,22,Tuesday,10,Cloudy,Houston,80.0,10.0,81.0,6.0
3,32.674549,-97.240479,2021-07-28 16:20:52,16,Wednesday,7,Cloudy,Fort Worth,99.0,10.0,35.0,0.0
2,29.8048,-95.376447,2022-05-18 01:37:30,1,Wednesday,5,Cloudy,Houston,75.0,10.0,87.0,9.0
2,30.435202,-97.767036,2018-11-07 13:43:54,13,Wednesday,11,Clear,Austin,84.0,10.0,58.0,
2,32.907793,-96.896972,2022-01-29 12:53:00,12,Saturday,1,Clear,Dallas,61.0,10.0,22.0,6.0
2,33.029311895212984,-96.70864462806364,2021-07-21 16:11:48,16,Wednesday,7,Cloudy,Plano,90.0,10.0,36.0,8.0
3,32.772507,-96.798904,2016-09-22 18:44:58,18,Thursday,9,Cloudy,Dallas,90.0,10.0,37.0,11.5
2,29.909501,-95.55608,2022-05-11 04:59:00,4,Wednesday,5,Clear,Houston,73.0,8.0,93.0,0.0
2,33.878624,-98.547821,2017-08-03 16:16:44,16,Thursday,8,Cloudy,Wichita Falls,92.5,10.0,38.0,4.6
3,29.678795,-95.403107,2019-04-25 11:09:10,11,Thursday,4,Clear,Houston,75.0,10.0,55.0,13.0
2,29.82403,-95.459343,2019-08-29 21:48:21,21,Thursday,8,Clear,Houston,84.0,10.0,72.0,6.0
2,32.643738,-97.321579,2020-11-24 20:22:30,20,Tuesday,11,Clear,Fort Worth,71.0,7.0,78.0,14.0
2,29.71824,-95.55549,2018-09-19 19:13:54,19,Wednesday,9,Clear,Houston,84.2,10.0,70.0,
2,32.837051,-97.06942,2020-08-06 11:17:42,11,Thursday,8,Cloudy,Fort Worth,84.0,10.0,69.0,6.0
2,29.454559000000003,-95.423302,2019-10-04 19:23:31,19,Friday,10,Clear,Rosharon,82.0,10.0,68.0,0.0
2,29.939444,-95.397194,2016-12-29 16:26:30,16,Thursday,12,Cloudy,Houston,62.1,10.0,31.0,8.1
2,32.819795,-96.87498,2022-05-18 09:26:00,9,Wednesday,5,Cloudy,Dallas,78.0,10.0,68.0,12.0
2,29.600807,-95.228569,2018-03-01 19:04:47,19,Thursday,3,Cloudy,Houston,73.4,10.0,47.0,6.9
3,30.283106,-97.727486,2017-01-21 19:57:08,19,Saturday,1,Cloudy,Austin,68.0,10.0,37.0,5.8
2,32.913773,-96.869293,2021-11-02 15:13:30,15,Tuesday,11,Cloudy,Dallas,54.0,7.0,88.0,9.0
2,32.678661,-96.793709,2019-06-28 15:31:38,15,Friday,6,Clear,Dallas,91.0,10.0,48.0,12.0
2,31.76104,-106.355164,2019-05-10 11:04:53,11,Friday,5,Cloudy,El Paso,55.0,10.0,58.0,14.0
2,30.288278,-97.752857,2022-10-16 05:18:00,5,Sunday,10,Cloudy,Austin,74.0,10.0,91.0,6.0
2,29.812592,-95.429539,2022-07-29 11:34:00,11,Friday,7,Cloudy,Houston,93.0,10.0,49.0,10.0
1,31.75608,-106.2741,2020-03-22 15:13:33,15,Sunday,3,Cloudy,El Paso,72.0,10.0,13.0,14.0
2,33.196259000000005,-96.834419,2022-06-08 10:54:23,10,Wednesday,6,Cloudy,Frisco,84.0,13.0,58.0,13.0
2,29.484103,-95.937339,2022-10-14 08:01:00,8,Friday,10,Clear,Beasley,67.0,10.0,79.0,6.0
3,29.384962,-98.512337,2019-05-21 05:43:32,5,Tuesday,5,Cloudy,San Antonio,78.0,10.0,80.0,12.0
3,29.748299,-95.369484,2020-08-28 20:10:12,20,Friday,8,Other,Houston,88.0,10.0,70.0,9.0
2,32.705940000000005,-96.815872,2020-12-01 07:50:17,7,Tuesday,12,Clear,Dallas,35.0,10.0,59.0,12.0
2,29.81284,-95.412109,2019-07-05 08:29:16,8,Friday,7,Cloudy,Houston,84.0,10.0,76.0,8.0
2,29.518171,-98.523877,2020-11-15 03:07:46,3,Sunday,11,Cloudy,San Antonio,67.0,10.0,90.0,0.0
2,29.700027,-95.35356,2020-12-22 21:05:33,21,Tuesday,12,Cloudy,Houston,63.0,10.0,72.0,8.0
2,29.438531,-98.471176,2021-03-03 14:11:22,14,Wednesday,3,Cloudy,San Antonio,68.0,10.0,36.0,7.0
2,32.640835,-96.778786,2021-05-21 05:53:34,5,Friday,5,Cloudy,Dallas,71.0,10.0,84.0,9.0
3,32.87463,-96.682442,2022-06-24 04:02:42,4,Friday,6,Clear,Dallas,85.0,10.0,59.0,9.0
3,32.911247,-96.895851,2020-12-11 12:59:52,12,Friday,12,Rain,Dallas,63.0,10.0,94.0,5.0
3,29.46405,-98.62101,2017-01-21 15:55:16,15,Saturday,1,Clear,San Antonio,84.6,10.0,16.0,9.2
3,32.907627000000005,-96.898117,2016-08-22 09:42:06,9,Monday,8,Cloudy,Dallas,79.0,10.0,79.0,5.8
2,29.352135,-98.427851,2022-12-01 17:23:00,17,Thursday,12,Cloudy,San Antonio,50.0,6.0,89.0,6.0
2,32.837499,-97.108266,2018-01-15 06:02:36,6,Monday,1,Clear,Euless,39.9,10.0,83.0,8.1
2,29.597563,-98.471718,2019-05-03 08:55:30,8,Friday,5,Cloudy,San Antonio,68.0,10.0,90.0,7.0
3,30.126690000000004,-95.443398,2019-03-12 16:29:37,16,Tuesday,3,Cloudy,Spring,73.0,8.0,81.0,10.4
3,32.76008,-97.17822,2019-07-17 09:52:46,9,Wednesday,7,Clear,Fort Worth,83.0,10.0,67.0,16.0
2,32.769382,-96.682358,2020-05-27 11:12:08,11,Wednesday,5,Clear,Dallas,75.0,10.0,65.0,0.0
3,32.907627000000005,-96.898117,2018-12-02 12:30:45,12,Sunday,12,Cloudy,Dallas,57.0,10.0,44.0,6.9
2,32.783783,-96.784135,2020-11-09 04:34:39,4,Monday,11,Cloudy,Dallas,65.0,3.0,93.0,13.0
2,32.841991,-96.775459,2022-05-31 17:15:47,17,Tuesday,5,Cloudy,Dallas,93.0,10.0,44.0,17.0
2,29.935318,-95.39857,2020-10-10 23:27:00,23,Saturday,10,Clear,Houston,77.0,10.0,90.0,5.0
2,30.317024,-97.704079,2016-06-26 14:06:28,14,Sunday,6,Cloudy,Austin,93.0,10.0,50.0,6.9
2,29.489491,-98.483116,2019-06-24 14:44:03,14,Monday,6,Other,San Antonio,71.0,3.0,84.0,21.0
2,32.690536,-96.780258,2017-03-31 17:54:50,17,Friday,3,Clear,Dallas,82.0,10.0,35.0,11.5
2,32.684158000000004,-96.849716,2020-09-28 08:13:38,8,Monday,9,Cloudy,Dallas,62.0,10.0,58.0,14.0
2,29.869968,-95.365623,2017-05-22 19:24:03,19,Monday,5,Cloudy,Houston,72.0,10.0,84.0,10.4
2,32.866905,-96.844963,2017-04-14 23:34:14,23,Friday,4,Cloudy,Dallas,73.0,10.0,59.0,16.1
2,32.722839,-96.826729,2021-01-20 20:58:21,20,Wednesday,1,Cloudy,Dallas,46.0,4.0,89.0,7.0
2,30.219599,-97.756615,2017-02-20 17:43:29,17,Monday,2,Clear,Austin,68.0,10.0,61.0,3.5
2,30.030819,-95.253624,2016-07-14 19:47:23,19,Thursday,7,Cloudy,Kingwood,90.0,10.0,55.0,8.1
2,29.40937000000001,-98.55677,2017-08-14 19:20:20,19,Monday,8,Clear,San Antonio,96.6,10.0,34.0,12.7
2,29.74605,-95.359619,2019-08-07 09:37:15,9,Wednesday,8,Cloudy,Houston,88.0,10.0,65.0,10.0
2,29.732899,-95.36245,2018-04-16 10:34:11,10,Monday,4,Clear,Houston,68.0,10.0,28.0,
3,32.686768,-96.639977,2017-01-06 17:18:26,17,Friday,1,Cloudy,Dallas,21.2,10.0,80.0,16.1
3,32.561005,-96.664864,2018-07-10 07:27:20,7,Tuesday,7,Clear,Ferris,73.4,10.0,93.0,
2,30.308044,-97.952499,2016-09-20 08:30:10,8,Tuesday,9,Clear,Austin,77.9,10.0,86.0,8.1
2,32.862743,-96.715973,2017-04-21 09:16:59,9,Friday,4,Cloudy,Dallas,72.0,10.0,73.0,11.5
3,32.685559999999995,-97.24038,2017-11-12 11:51:53,11,Sunday,11,Cloudy,Fort Worth,68.0,5.0,88.0,
2,32.664445,-96.86801,2020-11-14 11:05:10,11,Saturday,11,Clear,Dallas,80.0,10.0,58.0,18.0
2,30.435141,-97.766998,2020-05-29 16:26:03,16,Friday,5,Clear,Austin,88.0,10.0,32.0,7.0
2,30.448856,-97.656113,2020-12-24 03:48:00,3,Thursday,12,Other,Pflugerville,,,,
2,30.376771999999995,-97.689292,2022-09-07 17:11:00,17,Wednesday,9,Clear,Austin,94.0,10.0,40.0,0.0
3,29.801315,-95.450172,2017-12-13 06:56:41,6,Wednesday,12,Clear,Houston,46.4,10.0,57.0,
2,30.056744,-95.432819,2022-05-26 12:37:00,12,Thursday,5,Clear,Spring,88.0,10.0,30.0,10.0
2,32.7132,-97.097527,2017-03-07 08:08:06,8,Tuesday,3,Cloudy,Arlington,55.4,10.0,44.0,16.1
2,29.51589703545801,-98.42933535528933,2021-07-11 23:20:28,23,Sunday,7,Cloudy,San Antonio,80.0,10.0,85.0,9.0
2,29.695279,-95.505895,2022-03-15 16:11:51,16,Tuesday,3,Clear,Houston,74.0,10.0,32.0,17.0
2,32.89753,-96.773788,2020-09-08 06:20:07,6,Tuesday,9,Clear,Dallas,77.0,10.0,82.0,9.0
2,29.628505,-95.442378,2022-01-01 16:12:13,16,Saturday,1,Cloudy,Houston,84.0,9.0,58.0,12.0
2,32.747253,-96.75341,2016-10-21 18:11:33,18,Friday,10,Cloudy,Dallas,72.0,10.0,28.0,4.6
3,32.678257,-97.114822,2018-12-26 20:57:15,20,Wednesday,12,Rain,Arlington,55.9,2.5,93.0,11.5
3,32.923363,-96.755775,2019-07-18 14:28:20,14,Thursday,7,Cloudy,Dallas,95.0,10.0,39.0,15.0
2,32.764096,-96.764352,2022-03-05 01:20:01,1,Saturday,3,Cloudy,Dallas,64.0,10.0,84.0,15.0
